sensor_type,timestamp_ms,data1,data2,data3
GYROSCOPE,1555398834478,5.39,-0.07,-5.25
ACCELEROMETER,1555398834478,0.26321048,-0.5623133,9.667004
GYROSCOPE,1555398834483,5.46,-0.42000002,-5.11
ACCELEROMETER,1555398834483,0.26321048,-0.5623133,9.667004
GYROSCOPE,1555398834488,6.93,-0.98,-4.97
ACCELEROMETER,1555398834488,0.31585258,-0.6412764,9.686146
GYROSCOPE,1555398834493,8.19,-1.26,-4.97
ACCELEROMETER,1555398834493,0.31585258,-0.6412764,9.686146
GYROSCOPE,1555398834498,9.38,-1.4,-5.04
ACCELEROMETER,1555398834498,0.44985068,-0.60059845,9.698111
GYROSCOPE,1555398834503,10.36,-1.47,-5.11
ACCELEROMETER,1555398834503,0.44985068,-0.60059845,9.698111
GYROSCOPE,1555398834508,10.92,-1.19,-4.97
ACCELEROMETER,1555398834508,0.5024927,-0.43788654,9.726824
GYROSCOPE,1555398834513,10.85,-0.63,-4.69
ACCELEROMETER,1555398834513,0.5024927,-0.43788654,9.726824
GYROSCOPE,1555398834518,10.36,0.21000001,-4.27
ACCELEROMETER,1555398834518,0.46899325,-0.2943172,9.695717
GYROSCOPE,1555398834523,9.59,1.12,-3.92
ACCELEROMETER,1555398834523,0.46899325,-0.2943172,9.695717
GYROSCOPE,1555398834528,8.4,2.1,-3.64
ACCELEROMETER,1555398834528,0.39242288,-0.20817557,9.676575
GYROSCOPE,1555398834533,7.28,2.94,-3.57
ACCELEROMETER,1555398834533,0.39242288,-0.20817557,9.676575
GYROSCOPE,1555398834538,6.02,3.57,-3.57
ACCELEROMETER,1555398834538,0.31585258,-0.21056838,9.635897
GYROSCOPE,1555398834543,4.76,4.06,-3.5
ACCELEROMETER,1555398834543,0.31585258,-0.21056838,9.635897
GYROSCOPE,1555398834548,3.71,4.27,-3.29
ACCELEROMETER,1555398834548,0.16271195,-0.27756745,9.597611
GYROSCOPE,1555398834553,3.01,4.48,-3.15
ACCELEROMETER,1555398834553,0.16271195,-0.27756745,9.597611
GYROSCOPE,1555398834558,2.52,4.41,-3.01
ACCELEROMETER,1555398834558,0.12921242,-0.28953153,9.5353985
GYROSCOPE,1555398834563,2.24,4.27,-3.15
ACCELEROMETER,1555398834563,0.12921242,-0.28953153,9.5353985
GYROSCOPE,1555398834567,2.24,4.06,-3.43
ACCELEROMETER,1555398834568,0.10049855,-0.27756745,9.616754
GYROSCOPE,1555398834573,2.38,3.71,-3.78
ACCELEROMETER,1555398834573,0.10049855,-0.27756745,9.616754
GYROSCOPE,1555398834578,2.45,3.3600001,-4.06
ACCELEROMETER,1555398834578,0.081355974,-0.24406792,9.578469
GYROSCOPE,1555398834583,2.38,3.01,-4.2
ACCELEROMETER,1555398834583,0.081355974,-0.24406792,9.578469
GYROSCOPE,1555398834588,2.24,2.66,-4.27
ACCELEROMETER,1555398834588,0.119641125,-0.26321048,9.583255
GYROSCOPE,1555398834593,2.1,2.31,-4.13
ACCELEROMETER,1555398834593,0.119641125,-0.26321048,9.583255
GYROSCOPE,1555398834598,2.17,2.03,-4.13
ACCELEROMETER,1555398834598,0.13399807,-0.26799613,9.590433
GYROSCOPE,1555398834603,2.31,1.96,-4.13
ACCELEROMETER,1555398834603,0.13399807,-0.26799613,9.590433
GYROSCOPE,1555398834608,2.73,2.03,-4.13
ACCELEROMETER,1555398834608,0.13399807,-0.31345975,9.547362
GYROSCOPE,1555398834613,3.43,2.1,-3.92
ACCELEROMETER,1555398834613,0.13399807,-0.31345975,9.547362
GYROSCOPE,1555398834617,3.43,1.82,-3.85
ACCELEROMETER,1555398834618,0.04785645,-0.27038896,9.51147
GYROSCOPE,1555398834623,3.5,1.26,-3.64
ACCELEROMETER,1555398834623,0.04785645,-0.27038896,9.51147
GYROSCOPE,1555398834628,3.64,0.63,-3.22
ACCELEROMETER,1555398834628,0.0119641125,-0.3900301,9.635897
GYROSCOPE,1555398834633,3.3600001,0.14,-2.52
ACCELEROMETER,1555398834633,0.0119641125,-0.3900301,9.635897
GYROSCOPE,1555398834638,3.08,-0.35,-1.75
ACCELEROMETER,1555398834638,-0.02871387,-0.46899325,9.674182
GYROSCOPE,1555398834643,2.8700001,-0.98,-0.98
ACCELEROMETER,1555398834643,-0.02871387,-0.46899325,9.674182
GYROSCOPE,1555398834648,3.29,-1.75,-0.91
GYROSCOPE,1555398834653,3.99,-2.8,-1.12
ACCELEROMETER,1555398834648,0.016749758,-0.3613162,9.700503
ACCELEROMETER,1555398834653,0.016749758,-0.22492534,9.377472
GYROSCOPE,1555398834658,3.15,-4.27,-1.54
ACCELEROMETER,1555398834658,0.016749758,-0.22492534,9.377472
GYROSCOPE,1555398834663,1.82,-5.39,-1.61
ACCELEROMETER,1555398834663,0.040677987,-0.09810572,9.267403
GYROSCOPE,1555398834668,1.19,-6.58,-0.84000003
ACCELEROMETER,1555398834668,0.040677987,-0.09810572,9.267403
GYROSCOPE,1555398834673,-2.17,-8.26,0.14
ACCELEROMETER,1555398834673,0.081355974,-0.014356935,9.3200445
GYROSCOPE,1555398834678,-3.64,-9.1,0.91
ACCELEROMETER,1555398834678,0.081355974,-0.014356935,9.3200445
