sensor_type,timestamp_ms,data1,data2,data3
GYROSCOPE,1555399141324,-223.44,593.53,-68.32
ACCELEROMETER,1555399141324,16.788044,-4.074977,1.7156538
GYROSCOPE,1555399141329,-225.33,592.06,-53.760002
ACCELEROMETER,1555399141329,15.917056,-3.0628128,-3.562913
GYROSCOPE,1555399141334,-226.03,585.41,-40.04
ACCELEROMETER,1555399141334,15.917056,-3.0628128,-3.562913
GYROSCOPE,1555399141339,-225.68001,574.21,-28.07
ACCELEROMETER,1555399141339,13.8688,-2.036292,-11.308479
GYROSCOPE,1555399141344,-225.12,559.23,-16.8
ACCELEROMETER,1555399141344,13.8688,-2.036292,-11.308479
GYROSCOPE,1555399141349,-223.51,539.21,-4.76
